4.22, 78.3489, 26.9687, 4.47204, -4.12023,
4.23, 78.7211, 27.1678, 4.55132, -4.08789,
4.24, 79.0942, 27.3677, 4.63106, -4.0554,
4.25, 79.4682, 27.5683, 4.71127, -4.02276,
4.26, 79.8431, 27.7698, 4.79194, -3.98997,
4.27, 80.2188, 27.9722, 4.87309, -3.95704,
4.28, 80.5954, 28.1753, 4.9547, -3.92394,
4.29, 80.9729, 28.3792, 5.03678, -3.8907,
4.3, 81.3513, 28.584, 5.11934, -3.8573,
4.31, 81.7305, 28.7895, 5.20238, -3.82374,
4.32, 82.1107, 28.9959, 5.28589, -3.79003,
4.33, 82.4917, 29.2031, 5.36989, -3.75616,
4.34, 82.8736, 29.4111, 5.45436, -3.72213,
4.35, 83.2564, 29.62, 5.53932, -3.68794,
4.36, 83.6401, 29.8296, 5.62477, -3.65358,
4.37, 84.0246, 30.0401, 5.7107, -3.61906,
4.38, 84.41, 30.2514, 5.79712, -3.58438,
4.39, 84.7964, 30.4635, 5.88404, -3.54953,
4.4, 85.1836, 30.6764, 5.97144, -3.51451,
4.41, 85.5716, 30.8901, 6.05935, -3.47933,
4.42, 85.9606, 31.1047, 6.14774, -3.44397,
4.43, 86.3504, 31.3201, 6.23664, -3.40844,
4.44, 86.7412, 31.5363, 6.32604, -3.37274,
4.45, 87.1328, 31.7534, 6.41594, -3.33687,
4.46, 87.5253, 31.9712, 6.50634, -3.30082,
4.47, 87.9186, 32.1899, 6.59725, -3.26459,
4.48, 88.3129, 32.4095, 6.68867, -3.22819,
4.49, 88.708, 32.6298, 6.7806, -3.19161,
4.5, 89.1041, 32.851, 6.87304, -3.15484,
4.51, 89.501, 33.073, 6.966, -3.1179,
4.52, 89.8987, 33.2958, 7.05946, -3.08077,
4.53, 90.2974, 33.5195, 7.15345, -3.04345,
4.54, 90.6969, 33.744, 7.24795, -3.00595,
4.55, 91.0974, 33.9693, 7.34298, -2.96826,
4.56, 91.4987, 34.1954, 7.43853, -2.93039,
4.57, 91.9009, 34.4224, 7.5346, -2.89232,
4.58, 92.3039, 34.6502, 7.6312, -2.85406,
4.59, 92.7079, 34.8789, 7.72833, -2.81561,
4.6, 93.1127, 35.1084, 7.82598, -2.77697,
4.61, 93.5185, 35.3387, 7.92417, -2.73813,
4.62, 93.9251, 35.5699, 8.02289, -2.69909,
4.63, 94.3325, 35.8019, 8.12215, -2.65985,
4.64, 94.7409, 36.0347, 8.22194, -2.62041,
4.65, 95.1502, 36.2684, 8.32227, -2.58078,
4.66, 95.5603, 36.5029, 8.42315, -2.54094,
4.67, 95.9713, 36.7382, 8.52456, -2.50089,
4.68, 96.3832, 36.9744, 8.62652, -2.46064,
4.69, 96.796, 37.2114, 8.72902, -2.42019,
4.7, 97.2096, 37.4493, 8.83208, -2.37952,
4.71, 97.6242, 37.688, 8.93568, -2.33865,
4.72, 98.0396, 37.9275, 9.03983, -2.29756,
4.73, 98.4559, 38.1679, 9.14454, -2.25626,
4.74, 98.8731, 38.4091, 9.2498, -2.21475,
4.75, 99.2912, 38.6512, 9.35561, -2.17302,
4.76, 99.7101, 38.8941, 9.46199, -2.13108,
4.77, 100.13, 39.1378, 9.56892, -2.08892,
4.78, 100.551, 39.3824, 9.67641, -2.04653,
4.79, 100.972, 39.6279, 9.78447, -2.00393,
4.8, 101.395, 39.8742, 9.8931, -1.9611,
4.81, 101.818, 40.1213, 10.0023, -1.91805,
4.82, 102.242, 40.3693, 10.112, -1.87478,
4.83, 102.667, 40.6181, 10.2224, -1.83127,
4.84, 103.093, 40.8678, 10.3333, -1.78754,
4.85, 103.52, 41.1183, 10.4447, -1.74358,
